state,suburb,count,home_care_places,residential_places,restorative_care_places,total,hcp_perc,rp_perc,rcp_perc,total_perc
QLD,KEPERRA,1,0,49,0,49,0,2.257367540897511e-4,0,2.1969055016790636e-4
QLD,KEPNOCK,1,0,99,0,99,0,4.5608038071194606e-4,0,4.4386458095148427e-4
QLD,KEWARRA BEACH,1,0,94,0,94,0,4.3304601804972656e-4,0,4.2144717787312647e-4
QLD,KILCOY,3,0,40,0,40,0,1.84274901297756e-4,0,1.7933922462686232e-4
QLD,KILLARNEY,3,0,49,0,49,0,2.257367540897511e-4,0,2.1969055016790636e-4
QLD,KINGAROY,7,0,154,0,154,0,7.094583699963605e-4,0,6.904560148134199e-4
QLD,KINGS BEACH,1,0,0,0,0,0,0,0,0
QLD,KIPPA-RING,3,0,272,0,272,0,0.0012530693288247408,0,0.0012195067274626639
QLD,KIRWAN,1,0,127,0,127,0,5.850728116203752e-4,0,5.694020381902878e-4
QLD,KOWANYAMA,1,0,0,0,0,0,0,0,0
QLD,KULUIN,2,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
QLD,LABRADOR,4,0,442,0,442,0,0.0020362376593402037,0,0.0019816984321268287
QLD,LAIDLEY,3,0,147,0,147,0,6.772102622692532e-4,0,6.59071650503719e-4
QLD,LAWNTON,1,0,93,0,93,0,4.284391455172827e-4,0,4.169636972574549e-4
QLD,LITTLE MOUNTAIN,3,0,247,0,247,0,0.0011378975155136432,0,0.0011074197120708748
QLD,LOGAN CENTRAL,2,0,0,0,0,0,0,0,0
QLD,LONGREACH,6,0,59,5,64,0,2.718054794141901e-4,0.0010235414534288639,2.8694275940297973e-4
QLD,LOWOOD,2,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
QLD,LUTWYCHE,1,0,140,0,140,0,6.44962154542146e-4,0,6.276872861940182e-4
QLD,MACKAY,17,0,394,25,419,0,0.0018151077777828965,0.00511770726714432,0.001878578377966383
QLD,MALANDA,1,0,99,0,99,0,4.5608038071194606e-4,0,4.4386458095148427e-4
QLD,MALENY,1,0,82,0,82,0,3.7776354766039976e-4,0,3.6764541048506775e-4
QLD,MANLY,1,0,101,0,101,0,4.652941257768339e-4,0,4.528315421828274e-4
QLD,MANLY WEST,1,0,36,0,36,0,1.658474111679804e-4,0,1.614053021641761e-4
QLD,MANOORA,1,0,182,0,182,0,8.384508009047898e-4,0,8.159934720522236e-4
QLD,MANSFIELD,1,0,0,0,0,0,0,0,0
QLD,MANUNDA,1,0,0,0,0,0,0,0,0
QLD,MAPOON,1,0,0,0,0,0,0,0,0
QLD,MAREEBA,4,0,64,0,64,0,2.948398420764096e-4,0,2.8694275940297973e-4
QLD,MAROOCHYDORE,17,0,293,56,349,0,0.0013498136520060627,0.011463664278403275,0.0015647347348693738
QLD,MARYBOROUGH,4,0,277,0,277,0,0.0012761036914869601,0,0.0012419241305410215
QLD,MEADOWBROOK,2,0,0,0,0,0,0,0,0
QLD,MERIDAN PLAINS,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
QLD,MERMAID BEACH,1,0,81,0,81,0,3.731566751279559e-4,0,3.631619298693962e-4
QLD,MERRIMAC,3,0,328,0,328,0,0.001511054190641599,0,0.001470581641940271
QLD,MIDDLE RIDGE,2,0,82,0,82,0,3.7776354766039976e-4,0,3.6764541048506775e-4
QLD,MILES,2,0,31,0,31,0,1.428130485057609e-4,0,1.389878990858183e-4
QLD,MILLBANK,1,0,122,0,122,0,5.620384489581558e-4,0,5.469846351119301e-4
QLD,MILLMERRAN,3,3,65,0,68,0.0027548209366391185,2.9944671460885346e-4,0,3.0487668186566597e-4
QLD,MILTON,5,0,0,0,0,0,0,0,0
QLD,MIRANI,1,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
QLD,MITCHELL,1,8,18,0,26,0.0073461891643709825,8.29237055839902e-5,0,1.1657049600746052e-4
QLD,MITCHELTON,3,0,274,0,274,0,0.0012622830738896285,0,0.0012284736886940069
QLD,MONTO,3,0,36,0,36,0,1.658474111679804e-4,0,1.614053021641761e-4
QLD,MOOGERAH,1,0,0,0,0,0,0,0,0
QLD,MOOLOOLABA,2,0,0,0,0,0,0,0,0
QLD,MOOROOBOOL,1,0,151,0,151,0,6.956377523990289e-4,0,6.770055729664053e-4
QLD,MOOROOKA,1,0,0,0,0,0,0,0,0
QLD,MORAYFIELD,2,0,99,0,99,0,4.5608038071194606e-4,0,4.4386458095148427e-4
QLD,MORNINGSIDE,2,0,24,0,24,0,1.105649407786536e-4,0,1.076035347761174e-4
QLD,MORNINGTON ISLAND,1,0,15,0,15,0,6.910308798665849e-5,0,6.725220923507337e-5
QLD,MOSSMAN,1,12,29,0,41,0.011019283746556474,1.335993034408731e-4,0,1.8382270524253388e-4
QLD,MOUNT COOLUM,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
QLD,MOUNT GRAVATT,2,0,208,0,208,0,9.582294867483312e-4,0,9.325639680596841e-4
QLD,MOUNT GRAVATT EAST,2,0,117,0,117,0,5.390040862959363e-4,0,5.245672320335723e-4
QLD,MOUNT ISA,1,0,0,0,0,0,0,0,0
QLD,MOUNT LOUISA,2,0,165,0,165,0,7.601339678532435e-4,0,7.397743015858071e-4
QLD,MOUNT MORGAN,2,3,37,0,40,0.0027548209366391185,1.704542837004243e-4,0,1.7933922462686232e-4
QLD,MOURA,2,0,1,0,1,0,4.6068725324439e-6,0,4.483480615671558e-6
QLD,MT GRAVATT,2,0,0,0,0,0,0,0,0
QLD,MT ISA,2,8,12,0,20,0.0073461891643709825,5.52824703893268e-5,0,8.966961231343116e-5
QLD,MT WARREN PARK,1,0,110,0,110,0,5.06755978568829e-4,0,4.931828677238714e-4
QLD,MUDGEERABA,5,0,251,0,251,0,0.0011563250056434188,0,0.001125353634533561
QLD,MUNDINGBURRA,1,0,175,0,175,0,8.062026931776825e-4,0,7.846091077425227e-4
QLD,MUNDUBBERA,2,0,21,0,21,0,9.67443231813219e-5,0,9.415309292910272e-5
QLD,MUNGINDI,1,3,12,0,15,0.0027548209366391185,5.52824703893268e-5,0,6.725220923507337e-5
QLD,MURARRIE,1,0,0,0,0,0,0,0,0
QLD,MURGON,2,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
QLD,MURRUMBA DOWNS,3,0,94,0,94,0,4.3304601804972656e-4,0,4.2144717787312647e-4
QLD,NAMBOUR,10,0,377,68,445,0,0.0017367909447313502,0.013920163766632548,0.0019951488739738434
QLD,NANANGO,1,0,41,0,41,0,1.8888177383019988e-4,0,1.8382270524253388e-4
QLD,NAPRANUM,1,0,0,0,0,0,0,0,0
QLD,NARANGBA,1,0,94,0,94,0,4.3304601804972656e-4,0,4.2144717787312647e-4
QLD,NERANG,9,0,251,0,251,0,0.0011563250056434188,0,0.001125353634533561
QLD,NEW AUCKLAND,1,0,128,0,128,0,5.896796841528192e-4,0,5.738855188059595e-4
QLD,NEW FARM,3,0,209,0,209,0,9.628363592807751e-4,0,9.370474486753556e-4
QLD,NEWMARKET,1,0,58,0,58,0,2.671986068817462e-4,0,2.6004187570895037e-4
QLD,NEWPORT,4,0,0,0,0,0,0,0,0
QLD,NEWSTEAD,4,0,154,0,154,0,7.094583699963605e-4,0,6.904560148134199e-4
QLD,NEWTOWN,1,0,0,0,0,0,0,0,0
QLD,NINGI,1,0,0,0,0,0,0,0,0
QLD,NOOSA HEADS,1,0,130,0,130,0,5.988934292177069e-4,0,5.828524800373026e-4
QLD,NOOSAVILLE,3,0,0,0,0,0,0,0,0
QLD,NORMAN GARDENS,1,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
QLD,NORMANTON,1,0,15,0,15,0,6.910308798665849e-5,0,6.725220923507337e-5
QLD,NORTH BUNDABERG,1,0,113,0,113,0,5.205765961661606e-4,0,5.066333095708861e-4
QLD,NORTH IPSWICH,2,0,171,0,171,0,7.877752030479068e-4,0,7.666751852798365e-4
QLD,NORTH LAKES,10,0,282,0,282,0,0.0012991380541491797,0,0.0012643415336193794
QLD,NORTH MACKAY,2,0,63,0,63,0,2.902329695439657e-4,0,2.8245927878730817e-4
QLD,NORTH ROCKHAMPTON,5,0,0,15,15,0,0,0.0030706243602865915,6.725220923507337e-5
QLD,NORTH TAMBORINE,1,0,38,0,38,0,1.750611562328682e-4,0,1.703722633955192e-4
QLD,NORTH WARD,1,0,0,0,0,0,0,0,0
QLD,NORTHLAKES,1,0,0,0,0,0,0,0,0
QLD,NUDGEE,2,0,199,0,199,0,9.167676339563361e-4,0,8.9221264251864e-4
QLD,NUNDAH,3,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
QLD,OAKEY,2,0,111,0,111,0,5.113628511012729e-4,0,4.97666348339543e-4
QLD,OXLEY,3,0,128,0,128,0,5.896796841528192e-4,0,5.738855188059595e-4
QLD,PACIFIC PARADISE,1,0,108,0,108,0,4.975422335039411e-4,0,4.8421590649252826e-4
QLD,PADDINGTON,1,0,40,0,40,0,1.84274901297756e-4,0,1.7933922462686232e-4
QLD,PALM ISLAND,1,10,15,0,25,0.009182736455463728,6.910308798665849e-5,0,1.1208701539178896e-4
QLD,PALMWOODS,1,0,71,0,71,0,3.2708794980351686e-4,0,3.1832712371268065e-4
QLD,PARK AVENUE,1,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
QLD,PARKINSON,2,0,210,0,210,0,9.674432318132189e-4,0,9.415309292910273e-4
QLD,PARRAMATTA PARK,4,0,0,0,0,0,0,0,0
QLD,"PARRAMATTA PARK, CAIRNS",1,0,0,37,37,0,0,0.007574206755373593,1.6588878277984766e-4
QLD,PELICAN WATERS,3,0,86,0,86,0,3.961910377901754e-4,0,3.85579332947754e-4
QLD,PEREGIAN SPRINGS,2,0,90,0,90,0,4.14618527919951e-4,0,4.0351325541044023e-4
QLD,PIALBA,5,0,0,0,0,0,0,0,0
QLD,PIMLICO,1,0,36,0,36,0,1.658474111679804e-4,0,1.614053021641761e-4
QLD,PIMPAMA,2,0,223,0,223,0,0.0010273325747349896,0,9.998161772947574e-4
QLD,PINJARRA HILLS,2,0,116,0,116,0,5.343972137634924e-4,0,5.200837514179007e-4
QLD,PITTSWORTH,1,0,106,0,106,0,4.883284884390534e-4,0,4.752489452611852e-4
QLD,POINT VERNON,8,0,156,0,156,0,7.186721150612484e-4,0,6.99422976044763e-4
QLD,PORMPURAAW,1,0,0,0,0,0,0,0,0
QLD,PORT DOUGLAS,1,0,74,0,74,0,3.409085674008486e-4,0,3.317775655596953e-4
QLD,PROSERPINE,3,0,103,0,103,0,4.745078708417217e-4,0,4.617985034141705e-4
QLD,QUILPIE,1,0,11,0,11,0,5.0675597856882895e-5,0,4.931828677238714e-5
QLD,RACEVIEW,1,0,73,0,73,0,3.363016948684047e-4,0,3.2729408494402377e-4
QLD,RAINWORTH,1,0,96,0,96,0,4.422597631146144e-4,0,4.304141391044696e-4
QLD,RANGEVILLE,1,0,108,0,108,0,4.975422335039411e-4,0,4.8421590649252826e-4
QLD,RAVENSHOE,2,0,0,0,0,0,0,0,0
QLD,REDCLIFFE,5,0,96,29,125,0,4.422597631146144e-4,0.00593654042988741,5.604350769589447e-4
QLD,REDLAND BAY,1,0,40,0,40,0,1.84274901297756e-4,0,1.7933922462686232e-4
QLD,REDLYNCH,4,0,194,0,194,0,8.937332712941166e-4,0,8.697952394402823e-4
QLD,RICHMOND,2,0,4,0,4,0,1.84274901297756e-5,0,1.7933922462686233e-5
QLD,RICHMOND HILL,2,0,181,0,181,0,8.338439283723458e-4,0,8.115099914365521e-4
QLD,RIVERVIEW,2,0,167,0,167,0,7.693477129181313e-4,0,7.487412628171502e-4
QLD,ROBERTSON,1,0,0,0,0,0,0,0,0
QLD,ROBINA,7,0,111,0,111,0,5.113628511012729e-4,0,4.97666348339543e-4
QLD,ROCKHAMPTON,14,0,321,30,351,0,0.001478806082914492,0.006141248720573183,0.0015737016961007168
QLD,ROCKHAMPTON CITY,2,0,0,0,0,0,0,0,0
QLD,ROCKLEA,3,0,57,0,57,0,2.625917343493023e-4,0,2.555583950932788e-4
QLD,ROCKVILLE,1,0,42,0,42,0,1.934886463626438e-4,0,1.8830618585820544e-4
QLD,ROMA,6,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
QLD,ROSEWOOD,2,0,71,0,71,0,3.2708794980351686e-4,0,3.1832712371268065e-4
QLD,ROTHWELL,4,0,379,0,379,0,0.001746004689796238,0,0.0016992391533395205
QLD,ROWES BAY,1,0,102,0,102,0,4.699009983092778e-4,0,4.5731502279849895e-4
QLD,RUNAWAY BAY,2,0,134,0,134,0,6.173209193474826e-4,0,6.007864024999888e-4
QLD,RUNCORN,2,0,0,0,0,0,0,0,0
QLD,SALISBURY,1,0,136,0,136,0,6.265346644123704e-4,0,6.097533637313319e-4
QLD,SANDGATE,4,0,474,0,474,0,0.0021836575803784084,0,0.0021251698118283186
QLD,SAPPHIRE,1,0,0,0,0,0,0,0,0
QLD,SARINA,1,0,48,0,48,0,2.211298815573072e-4,0,2.152070695522348e-4
QLD,SCARBOROUGH,1,0,110,0,110,0,5.06755978568829e-4,0,4.931828677238714e-4
QLD,SHAILER PARK,2,0,0,0,0,0,0,0,0
QLD,SINNAMON PARK,6,0,381,0,381,0,0.0017552184348611259,0,0.0017082061145708637
QLD,SIPPY DOWNS,2,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
QLD,SLACKS CREEK,3,0,109,0,109,0,5.021491060363851e-4,0,4.886993871081999e-4
QLD,SOUTH BRISBANE,5,0,0,0,0,0,0,0,0
QLD,SOUTH MACKAY,1,0,0,0,0,0,0,0,0
QLD,SOUTH TOOWOOMBA,4,0,101,0,101,0,4.652941257768339e-4,0,4.528315421828274e-4
QLD,SOUTHPORT,13,0,658,0,658,0,0.003031322126348086,0,0.0029501302451118852
QLD,SPRINGSURE,2,0,17,0,17,0,7.83168330515463e-5,0,7.621917046641649e-5
QLD,SPRINGWOOD,8,0,171,0,171,0,7.877752030479068e-4,0,7.666751852798365e-4
QLD,ST GEORGE,2,0,38,0,38,0,1.750611562328682e-4,0,1.703722633955192e-4
QLD,STAFFORD,1,0,0,0,0,0,0,0,0
QLD,STANTHORPE,3,0,103,0,103,0,4.745078708417217e-4,0,4.617985034141705e-4
QLD,SUMNER PARK,2,0,0,0,0,0,0,0,0
QLD,SUNNYBANK,1,0,0,0,0,0,0,0,0
QLD,SUNNYBANK HILLS,3,0,315,0,315,0,0.0014511648477198284,0,0.0014122963939365409
QLD,SURAT,1,0,8,0,8,0,3.68549802595512e-5,0,3.5867844925372466e-5
QLD,SVENSSON HEIGHTS,1,0,0,0,0,0,0,0,0
QLD,TAIGUM,4,0,300,0,300,0,0.00138206175973317,0,0.0013450441847014675
QLD,TALLEBUDGERA,2,0,132,0,132,0,6.081071742825947e-4,0,5.918194412686457e-4
QLD,TAMBO,1,0,0,0,0,0,0,0,0
QLD,TARA,1,0,33,0,33,0,1.5202679357064869e-4,0,1.4795486031716142e-4
QLD,TAROOM,3,0,29,0,29,0,1.335993034408731e-4,0,1.3002093785447518e-4
QLD,TEWANTIN,2,0,322,0,322,0,0.0014834129554469357,0,0.0014436807582462418
QLD,TEXAS,1,15,16,0,31,0.013774104683195593,7.37099605191024e-5,0,1.389878990858183e-4
QLD,THE GAP,1,0,134,0,134,0,6.173209193474826e-4,0,6.007864024999888e-4
QLD,THE RANGE,2,0,166,0,166,0,7.647408403856873e-4,0,7.442577822014786e-4
QLD,THEODORE,1,13,19,0,32,0.011937557392102846,8.75305781164341e-5,0,1.4347137970148986e-4
QLD,THORNLANDS,4,0,213,0,213,0,9.812638494105506e-4,0,9.549813711380419e-4
QLD,THURINGOWA CENTRAL,1,0,70,0,70,0,3.22481077271073e-4,0,3.138436430970091e-4
QLD,THURSDAY ISLAND,3,0,38,0,38,0,1.750611562328682e-4,0,1.703722633955192e-4
QLD,TIARO,1,0,10,0,10,0,4.6068725324439e-5,0,4.483480615671558e-5
QLD,TIN CAN BAY,1,0,20,0,20,0,9.2137450648878e-5,0,8.966961231343116e-5
QLD,TOOGOOLAWAH,2,0,41,0,41,0,1.8888177383019988e-4,0,1.8382270524253388e-4
QLD,TOOWONG,3,0,64,0,64,0,2.948398420764096e-4,0,2.8694275940297973e-4
QLD,TOOWOOMBA,22,0,620,52,672,0,0.002856260970115218,0.010644831115660185,0.003012898973731287
QLD,TOOWOOMBA CITY,1,0,0,0,0,0,0,0,0
QLD,TORQUAY,1,0,134,0,134,0,6.173209193474826e-4,0,6.007864024999888e-4
QLD,TOWNSVILLE,6,0,0,0,0,0,0,0,0
QLD,TOWNVIEW,2,0,74,0,74,0,3.409085674008486e-4,0,3.317775655596953e-4
QLD,TREBONNE,2,0,64,0,64,0,2.948398420764096e-4,0,2.8694275940297973e-4
QLD,TUGUN,1,0,166,0,166,0,7.647408403856873e-4,0,7.442577822014786e-4
QLD,TULLY,2,0,52,0,52,0,2.395573716870828e-4,0,2.3314099201492104e-4
QLD,TWIN WATERS,1,0,114,0,114,0,5.251834686986046e-4,0,5.111167901865576e-4
QLD,UPPER COOMERA,1,0,158,0,158,0,7.278858601261362e-4,0,7.083899372761061e-4
QLD,UPPER MOUNT GRAVATT,7,0,66,0,66,0,3.0405358714129737e-4,0,2.9590972063432285e-4
QLD,UPPER MT GRAVATT,4,0,0,0,0,0,0,0,0
QLD,URANGAN,1,0,72,0,72,0,3.316948223359608e-4,0,3.228106043283522e-4
QLD,URAWEEN,1,0,145,0,145,0,6.679965172043655e-4,0,6.501046892723759e-4
QLD,URRAWEEN,3,0,138,0,138,0,6.357484094772582e-4,0,6.18720324962675e-4
QLD,VARSITY LAKES,3,0,271,0,271,0,0.0012484624562922968,0,0.0012150232468469923
QLD,VICTORIA POINT,3,0,317,0,317,0,0.0014603785927847163,0,0.001421263355167884
QLD,VINCENT,1,0,0,46,46,0,0,0.009416581371545548,2.0624010832089168e-4
QLD,WALKERSTON,1,0,0,0,0,0,0,0,0
QLD,WANDOAN,1,0,0,0,0,0,0,0,0
QLD,WARANA,2,0,222,0,222,0,0.0010227257022025458,0,9.95332696679086e-4
QLD,WARWICK,8,0,268,0,268,0,0.0012346418386949651,0,0.0012015728049999776
QLD,WATERFORD,2,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
QLD,WEIPA,1,2,12,0,14,0.0018365472910927456,5.52824703893268e-5,0,6.276872861940181e-5
QLD,WELLINGTON POINT,1,0,94,0,94,0,4.3304601804972656e-4,0,4.2144717787312647e-4
QLD,WEST END,5,0,0,0,0,0,0,0,0
QLD,WESTCOURT,3,0,223,0,223,0,0.0010273325747349896,0,9.998161772947574e-4
QLD,WHITE ROCK,1,0,125,0,125,0,5.758590665554874e-4,0,5.604350769589447e-4
QLD,WHITFIELD,1,0,130,0,130,0,5.988934292177069e-4,0,5.828524800373026e-4
QLD,WINDSOR,1,0,61,0,61,0,2.810192244790779e-4,0,2.7349231755596505e-4
QLD,WINTON,3,0,9,0,9,0,4.14618527919951e-5,0,4.0351325541044026e-5
QLD,WISHART,1,0,104,0,104,0,4.791147433741656e-4,0,4.6628198402984207e-4
QLD,WONDAI,1,0,46,0,46,0,2.119161364924194e-4,0,2.0624010832089168e-4
QLD,WOODFORD,1,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
QLD,WOODRIDGE,2,0,156,0,156,0,7.186721150612484e-4,0,6.99422976044763e-4
QLD,WOOLLOONGABBA,5,0,32,0,32,0,1.474199210382048e-4,0,1.4347137970148986e-4
QLD,WOOLOOWIN,1,0,81,0,81,0,3.731566751279559e-4,0,3.631619298693962e-4
QLD,WOOMBYE,2,0,55,0,55,0,2.533779892844145e-4,0,2.465914338619357e-4
QLD,WOORABINDA,1,6,24,0,30,0.005509641873278237,1.105649407786536e-4,0,1.3450441847014674e-4
QLD,WOORIM,1,0,9,0,9,0,4.14618527919951e-5,0,4.0351325541044026e-5
QLD,WOREE,4,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
QLD,WOWAN,1,0,0,0,0,0,0,0,0
QLD,WUJAL WUJAL,1,0,0,0,0,0,0,0,0
QLD,WULGURU,3,0,0,0,0,0,0,0,0
QLD,WYNNUM,3,0,126,0,126,0,5.804659390879314e-4,0,5.649185575746163e-4
QLD,WYNNUM WEST,3,0,246,0,246,0,0.0011332906429811994,0,0.0011029362314552032
QLD,YARRABAH,2,0,16,0,16,0,7.37099605191024e-5,0,7.173568985074493e-5
QLD,YEPPOON,3,0,132,0,132,0,6.081071742825947e-4,0,5.918194412686457e-4
QLD,YERONGA,1,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
QLD,ZILZIE,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
SA,ABERFOYLE PARK,2,0,192,0,192,0,8.845195262292288e-4,0,8.608282782089392e-4
SA,ADELAIDE,9,0,0,11,11,0,0,0.0022517911975435006,4.931828677238714e-5
SA,ALDGATE,1,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
SA,ALDINGA BEACH,1,0,118,0,118,0,5.436109588283802e-4,0,5.290507126492439e-4
SA,ANGLE PARK,3,0,150,100,250,0,6.91030879866585e-4,0.02047082906857728,0.0011208701539178894
SA,APY LANDS,1,15,25,0,40,0.013774104683195593,1.1517181331109749e-4,0,1.7933922462686232e-4
SA,ARDROSSAN,2,0,26,0,26,0,1.197786858435414e-4,0,1.1657049600746052e-4
SA,ASHFORD,1,0,0,0,0,0,0,0,0
SA,BALAKLAVA,2,0,65,0,65,0,2.9944671460885346e-4,0,2.914262400186513e-4
SA,BARMERA,3,0,83,0,83,0,3.8237042019284367e-4,0,3.721288911007393e-4
SA,BEDFORD PARK,1,0,0,80,80,0,0,0.016376663254861822,3.5867844925372463e-4
SA,BELAIR,2,0,92,0,92,0,4.238322729848388e-4,0,4.1248021664178335e-4
SA,BELLEVUE HEIGHTS,1,0,99,0,99,0,4.5608038071194606e-4,0,4.4386458095148427e-4
SA,BERRI,2,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
SA,BEULAH PARK,1,0,52,0,52,0,2.395573716870828e-4,0,2.3314099201492104e-4
SA,BOOLEROO CENTRE,1,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
SA,BORDERTOWN,1,0,43,0,43,0,1.980955188950877e-4,0,1.92789666473877e-4
SA,BOWDEN,4,0,0,0,0,0,0,0,0
SA,BRIGHTON,2,0,54,0,54,0,2.4877111675197057e-4,0,2.4210795324626413e-4
SA,BROMPTON,5,0,303,0,303,0,0.0013958823773305017,0,0.0013584946265484822
SA,BURRA,1,0,16,0,16,0,7.37099605191024e-5,0,7.173568985074493e-5
SA,BURTON,1,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
SA,CAMPBELLTOWN,5,0,217,0,217,0,9.996913395403262e-4,0,9.729152936007281e-4
SA,CEDUNA,1,0,38,0,38,0,1.750611562328682e-4,0,1.703722633955192e-4
SA,CHRISTIE DOWNS,2,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
SA,CHRISTIES BEACH,1,0,98,0,98,0,4.514735081795022e-4,0,4.393811003358127e-4
SA,CLAPHAM,1,0,0,0,0,0,0,0,0
SA,CLARE,3,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
SA,CLEVE,1,2,35,0,37,0.0018365472910927456,1.612405386355365e-4,0,1.6588878277984766e-4
SA,COOBER PEDY,3,2,24,0,26,0.0018365472910927456,1.105649407786536e-4,0,1.1657049600746052e-4
SA,COWANDILLA,1,0,153,0,153,0,7.048514974639167e-4,0,6.859725341977484e-4
SA,COWELL,1,2,22,0,24,0.0018365472910927456,1.0135119571376579e-4,0,1.076035347761174e-4
SA,CRAIGMORE,2,0,228,0,228,0,0.0010503669373972092,0,0.0010222335803731152
SA,CROYDON PARK,1,0,83,0,83,0,3.8237042019284367e-4,0,3.721288911007393e-4
SA,CRYSTAL BROOK,2,0,46,0,46,0,2.119161364924194e-4,0,2.0624010832089168e-4
SA,CUMMINS,1,0,22,0,22,0,1.0135119571376579e-4,0,9.863657354477428e-5
SA,DAVOREN PARK,2,0,158,0,158,0,7.278858601261362e-4,0,7.083899372761061e-4
SA,DAW PARK,2,0,141,0,141,0,6.495690270745899e-4,0,6.321707668096897e-4
SA,EASTWOOD,1,0,0,0,0,0,0,0,0
SA,ELIZABETH,3,0,0,5,5,0,0,0.0010235414534288639,2.241740307835779e-5
SA,ELIZABETH EAST,3,0,196,0,196,0,9.029470163590044e-4,0,8.787622006716254e-4
SA,ELIZABETH PARK,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
SA,ELIZABETH VALE,1,0,62,0,62,0,2.856260970115218e-4,0,2.779757981716366e-4
SA,ELLISTON,1,0,16,0,16,0,7.37099605191024e-5,0,7.173568985074493e-5
SA,ENCOUNTER BAY,1,0,123,0,123,0,5.666453214905997e-4,0,5.514681157276016e-4
SA,ENFIELD,2,0,146,0,146,0,6.726033897368094e-4,0,6.545881698880475e-4
SA,EUDUNDA,1,0,31,0,31,0,1.428130485057609e-4,0,1.389878990858183e-4
SA,EVANSTON PARK,1,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
SA,EVERARD PARK,3,0,69,0,69,0,3.178742047386291e-4,0,3.093601624813375e-4
SA,FELIXSTOW,1,0,115,0,115,0,5.297903412310484e-4,0,5.156002708022292e-4
SA,FINDON,1,0,67,0,67,0,3.086604596737413e-4,0,3.003932012499944e-4
SA,FITZROY,1,0,32,0,32,0,1.474199210382048e-4,0,1.4347137970148986e-4
SA,FLAGSTAFF HILL,1,0,85,0,85,0,3.915841652577315e-4,0,3.8109585233208243e-4
SA,FREELING,1,0,53,0,53,0,2.441642442195267e-4,0,2.376244726305926e-4
SA,FULHAM,1,0,54,0,54,0,2.4877111675197057e-4,0,2.4210795324626413e-4
SA,FULLARTON,4,0,265,0,265,0,0.0012208212210976334,0,0.001188122363152963
SA,GAWLER EAST,4,0,266,0,266,0,0.0012254280936300774,0,0.0011926058437686344
SA,GILLES PLAINS,1,0,54,0,54,0,2.4877111675197057e-4,0,2.4210795324626413e-4
SA,GLEN OSMOND,1,0,85,0,85,0,3.915841652577315e-4,0,3.8109585233208243e-4
SA,GLENELG,4,0,66,0,66,0,3.0405358714129737e-4,0,2.9590972063432285e-4
SA,GLENELG SOUTH,1,0,137,0,137,0,6.311415369448142e-4,0,6.142368443470034e-4
SA,GLENGOWRIE,1,0,225,0,225,0,0.0010365463197998775,0,0.0010087831385261006
SA,GLENSIDE,2,0,0,0,0,0,0,0,0
SA,GLYNDE,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
SA,GOLDEN GROVE,3,0,195,0,195,0,8.983401438265604e-4,0,8.742787200559538e-4
SA,GOOLWA,5,0,141,0,141,0,6.495690270745899e-4,0,6.321707668096897e-4
SA,GRANGE,2,0,254,0,254,0,0.0011701456232407505,0,0.0011388040763805757
SA,GREENACRES,1,0,0,0,0,0,0,0,0
SA,GUMERACHA,3,0,73,94,167,0,3.363016948684047e-4,0.01924257932446264,7.487412628171502e-4
SA,HACKHAM,1,0,140,0,140,0,6.44962154542146e-4,0,6.276872861940182e-4
SA,HAHNDORF,2,0,181,0,181,0,8.338439283723458e-4,0,8.115099914365521e-4
SA,HAMLEY BRIDGE,1,0,48,0,48,0,2.211298815573072e-4,0,2.152070695522348e-4
SA,HAPPY VALLEY,1,0,90,0,90,0,4.14618527919951e-4,0,4.0351325541044023e-4
SA,HAWKER,1,0,8,0,8,0,3.68549802595512e-5,0,3.5867844925372466e-5
